Admission grade,Previous qualification (grade),Previous qualification,Mother's qualification,Father's qualification,Displaced,Marital status,Nacionality,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Target
122.3,140.0,1,37,19,0,1,1,6,5,13.6,1,Dropout
152.4,130.0,1,1,19,1,2,1,12,12,13.846153846153848,1,Graduate
120.1,125.0,1,37,37,0,1,1,6,6,12.5,1,Graduate
155.1,160.0,1,3,3,1,1,1,5,5,16.4,1,Graduate
124.5,130.0,1,19,19,0,1,1,11,11,13.818181818181818,1,Graduate
126.9,144.0,1,3,1,0,1,1,6,5,10.6,1,Graduate
153.2,133.1,19,3,1,1,1,1,5,5,10.2,1,Graduate
135.0,133.1,1,3,3,0,1,1,10,9,11.444444444444445,1,Dropout
125.2,129.0,1,34,34,0,1,1,16,16,13.0,1,Graduate
141.3,144.0,1,19,38,1,1,1,8,8,13.31,1,Graduate
117.1,120.0,1,37,37,1,1,1,6,5,10.571428571428571,1,Graduate
126.5,144.0,1,1,37,1,1,1,8,7,13.487142857142857,1,Graduate
120.1,132.0,1,19,38,0,1,1,6,6,12.333333333333334,1,Graduate
128.4,142.0,1,38,19,0,1,1,6,6,11.875,1,Dropout
140.0,136.0,1,19,19,1,1,1,7,6,13.966666666666669,1,Graduate
110.0,133.1,9,34,34,1,1,1,5,0,0.0,0,Dropout
116.8,122.0,1,1,19,1,1,1,5,4,11.5,1,Graduate
104.5,133.1,1,19,19,1,1,1,2,2,12.5,1,Dropout
140.0,140.0,3,34,34,0,1,1,7,0,0.0,1,Dropout
113.2,117.0,1,3,1,0,1,1,7,6,11.98,1,Graduate
123.8,136.0,1,1,1,0,1,1,7,6,11.614285714285714,1,Graduate
126.7,141.0,1,1,19,1,1,1,8,7,14.314285714285717,1,Graduate
133.8,130.0,1,3,1,0,1,1,7,0,0.0,1,Dropout
100.6,102.0,1,1,19,1,1,1,7,6,12.766666666666666,1,Graduate
132.7,126.0,1,1,37,0,1,1,6,6,12.666666666666666,1,Graduate
106.6,125.0,1,38,19,1,1,1,6,6,11.5,1,Dropout
140.4,120.0,1,1,19,0,1,1,6,5,11.4,1,Dropout
128.3,132.0,1,37,37,1,1,1,7,7,14.70625,1,Graduate
118.6,128.0,1,38,38,1,1,1,7,6,11.814285714285717,1,Graduate
123.4,115.0,1,19,1,0,1,1,6,6,13.0,1,Graduate
124.0,125.0,1,37,37,0,1,1,6,6,14.857142857142858,1,Graduate
121.3,137.0,1,1,3,1,1,1,7,6,12.6,1,Graduate
130.0,130.0,3,19,37,0,1,1,5,2,11.5,0,Dropout
120.0,100.0,19,37,38,0,1,1,7,1,10.0,1,Dropout
130.4,122.0,1,1,19,1,1,1,6,5,11.8,1,Graduate
118.7,126.0,1,19,38,0,1,1,6,5,11.8,1,Graduate
131.5,128.0,1,38,38,0,1,1,8,8,12.77125,1,Graduate
129.1,128.0,1,38,38,1,1,1,6,6,12.666666666666666,1,Graduate
130.0,130.0,3,3,3,0,1,1,5,1,12.0,0,Dropout
132.8,135.0,1,37,1,1,1,1,8,7,11.721428571428572,1,Graduate
133.5,138.0,1,19,1,1,1,1,6,6,12.666666666666666,1,Graduate
146.2,150.0,1,5,5,0,1,1,5,4,13.0,1,Dropout
115.2,125.0,1,1,19,0,1,1,5,0,0.0,1,Dropout
101.8,120.0,1,34,34,0,2,1,5,0,0.0,0,Dropout
100.0,140.0,1,34,34,0,1,1,5,4,12.5,1,Graduate
121.9,100.0,1,37,19,0,1,1,4,0,0.0,0,Dropout
120.4,140.0,1,37,37,0,2,1,5,0,0.0,0,Dropout
120.4,140.0,1,37,37,0,2,1,6,0,0.0,0,Dropout
148.8,120.0,1,37,19,0,2,1,6,6,12.5,1,Graduate
123.0,138.0,1,1,1,1,1,1,6,5,12.8,1,Dropout
100.0,133.1,19,34,34,0,4,1,6,1,10.0,1,Dropout
112.1,118.0,1,37,37,1,1,1,6,4,11.25,1,Dropout
126.8,135.0,1,37,1,1,1,1,8,7,12.61,1,Graduate
115.9,130.0,1,3,19,0,1,1,5,2,12.0,1,Graduate
132.5,150.0,1,3,37,1,1,26,6,5,13.0,0,Graduate
132.2,149.0,1,1,1,1,1,103,5,4,12.0,1,Graduate
183.5,180.0,1,5,3,1,1,103,7,4,12.0,1,Dropout
136.0,133.1,1,1,1,0,1,1,5,1,12.0,1,Dropout
114.5,145.0,1,3,1,1,1,1,0,0,0.0,1,Graduate
110.3,110.0,1,37,37,0,1,1,5,0,0.0,0,Dropout
137.2,154.0,1,3,3,1,1,1,6,5,13.625,1,Dropout
121.8,133.0,1,19,37,1,1,1,6,0,0.0,1,Dropout
127.3,145.0,1,4,2,1,1,1,8,7,11.69,1,Graduate
120.0,120.0,39,1,19,0,1,1,6,0,0.0,0,Dropout
150.0,150.0,39,4,4,0,1,1,0,0,0.0,1,Graduate
100.0,150.0,1,3,3,1,1,1,5,4,11.5,1,Graduate
150.0,150.0,1,3,3,1,1,1,5,1,14.0,1,Dropout
116.9,127.0,1,3,19,0,1,1,6,5,11.0,1,Graduate
140.0,140.0,39,19,38,1,1,1,6,6,12.857142857142858,1,Graduate
122.1,128.0,1,19,1,1,1,1,6,4,12.5,1,Dropout
160.0,127.0,1,19,19,0,1,1,7,7,14.528571428571428,1,Graduate
150.0,150.0,39,1,19,0,1,1,6,6,13.0,1,Graduate
144.9,154.0,1,1,1,0,1,1,7,7,15.957142857142856,1,Graduate
116.3,125.0,1,19,38,1,1,1,5,5,13.25,1,Graduate
122.5,126.0,1,12,19,1,1,1,5,3,12.0,1,Dropout
115.0,133.1,19,19,1,1,1,1,6,4,13.0,0,Dropout
115.0,115.0,1,12,12,0,1,1,11,9,11.77777777777778,1,Dropout
119.8,117.0,1,1,2,1,1,1,5,2,11.0,1,Dropout
95.0,133.1,1,1,1,0,1,1,5,0,0.0,1,Dropout
150.0,150.0,39,3,2,0,1,1,14,14,12.428571428571429,1,Dropout
144.2,161.0,1,37,37,1,1,1,0,0,0.0,1,Graduate
128.2,111.0,1,1,3,1,1,1,8,8,12.5075,1,Graduate
135.3,140.0,42,3,38,0,1,1,12,11,12.090909090909092,1,Graduate
140.7,139.0,1,1,1,0,1,1,5,1,10.0,1,Dropout
130.4,132.0,1,19,38,1,1,1,6,6,13.5,1,Graduate
123.2,119.0,6,1,1,1,1,1,6,6,14.166666666666666,1,Graduate
118.0,133.1,1,19,19,0,1,1,6,6,14.0,1,Graduate
120.0,133.1,19,4,1,0,1,1,3,0,0.0,1,Dropout
118.9,129.0,1,34,36,1,1,1,5,3,11.666666666666666,1,Dropout
117.2,128.0,1,38,19,0,1,1,5,5,14.6,1,Graduate
120.0,120.0,1,3,4,0,1,1,6,5,13.0,1,Graduate
118.1,130.0,1,1,1,0,1,1,6,6,12.166666666666666,1,Graduate
124.8,130.0,1,38,37,1,1,1,5,0,0.0,1,Dropout
106.5,111.0,1,19,3,1,1,1,5,3,10.5,1,Dropout
109.3,117.0,1,19,12,0,1,1,0,0,0.0,1,Graduate
120.0,133.1,9,1,1,1,2,1,5,0,0.0,0,Dropout
137.5,149.0,1,3,1,0,1,1,8,7,13.828571428571427,1,Graduate
120.4,134.0,1,37,37,0,2,1,6,6,11.5,1,Graduate
136.7,136.0,1,37,37,1,1,1,6,4,13.5,1,Graduate
118.5,133.1,1,34,5,1,1,1,6,0,0.0,1,Dropout
133.0,141.0,1,12,1,1,1,1,7,7,12.5375,1,Graduate
133.0,148.0,1,37,38,1,1,1,5,4,12.0,1,Graduate
102.0,102.0,1,37,37,0,1,1,6,5,11.8,1,Graduate
133.9,143.0,1,1,19,0,1,1,5,5,15.0,1,Graduate
127.0,120.0,1,38,19,0,1,1,5,3,12.0,1,Graduate
120.4,121.0,1,38,38,1,1,1,6,6,12.833333333333334,1,Graduate
124.5,122.0,1,37,37,1,1,1,6,6,11.666666666666666,1,Graduate
123.9,122.0,1,37,1,0,1,1,7,7,12.1625,1,Graduate
117.8,123.0,1,19,1,1,1,1,6,6,13.833333333333334,1,Graduate
110.0,110.0,39,37,1,0,1,1,6,6,12.125,1,Graduate
141.0,120.0,3,37,37,0,1,1,15,11,11.454545454545457,1,Dropout
111.5,133.1,1,38,12,0,1,1,6,4,12.0,0,Dropout
140.0,143.0,1,37,1,0,4,1,7,6,12.666666666666666,0,Dropout
134.3,149.0,1,19,37,0,1,1,6,6,12.666666666666666,1,Graduate
125.3,133.0,1,38,37,1,1,1,18,18,11.88888888888889,1,Graduate
140.0,140.0,3,19,38,1,1,1,6,0,0.0,1,Dropout
119.6,122.0,1,19,38,0,1,1,6,4,13.0,0,Dropout
170.0,170.0,40,1,1,0,1,1,7,7,16.885714285714283,1,Graduate
150.5,120.0,1,1,1,0,1,1,6,6,12.5,1,Graduate
128.0,143.0,1,1,37,0,1,1,7,7,13.055555555555555,1,Graduate
108.7,115.0,1,9,1,1,1,1,0,0,0.0,0,Dropout
121.6,123.0,1,19,3,1,1,1,5,0,0.0,1,Dropout
125.3,131.0,1,38,19,1,1,1,8,7,12.355714285714283,1,Graduate
117.6,127.0,1,19,38,0,1,1,6,0,0.0,1,Dropout
106.1,112.0,1,37,37,1,1,1,7,7,13.857142857142858,1,Graduate
139.9,150.0,1,1,37,1,2,1,6,5,13.0,1,Graduate
110.8,116.0,1,1,1,1,1,1,6,6,12.833333333333334,1,Graduate
117.8,130.0,1,19,37,1,1,1,8,7,12.357142857142858,1,Graduate
127.5,144.0,1,1,37,1,1,1,8,7,13.857142857142858,1,Graduate
129.7,105.0,3,37,37,1,1,1,6,6,12.333333333333334,1,Graduate
130.6,143.0,1,37,37,1,1,1,7,7,12.847142857142858,1,Graduate
126.3,137.0,1,19,37,1,1,1,7,6,12.339999999999998,1,Graduate
105.0,133.1,1,3,19,1,1,1,6,6,13.833333333333334,1,Graduate
114.6,116.0,1,1,38,1,1,1,5,2,10.75,1,Dropout
114.6,117.0,1,38,38,1,1,1,6,4,13.25,1,Dropout
131.0,137.0,1,38,37,1,1,1,8,8,13.73125,1,Graduate
109.0,116.0,1,38,37,0,1,1,6,6,13.333333333333334,1,Dropout
132.0,133.1,1,19,19,1,1,1,6,5,12.0,1,Dropout
130.0,130.0,39,37,38,1,1,1,9,9,10.88888888888889,1,Graduate
109.5,106.0,1,19,37,1,1,1,7,7,13.025,1,Graduate
115.9,125.0,1,1,38,1,1,1,6,6,13.0,1,Graduate
131.6,134.0,1,19,37,1,1,1,6,5,11.8,1,Graduate
120.0,133.1,1,19,37,0,1,1,8,7,12.042857142857144,1,Graduate
136.4,136.0,1,1,19,0,1,1,7,7,12.8375,1,Graduate
120.0,120.0,1,38,38,0,1,1,7,7,11.0,1,Graduate
132.6,135.0,1,37,37,1,1,1,6,6,13.5,1,Graduate
112.9,122.0,1,37,37,1,1,1,6,6,12.125,1,Graduate
134.3,147.0,1,37,37,0,1,1,8,7,12.62857142857143,1,Graduate
117.2,121.0,1,1,1,0,1,1,6,5,11.2,1,Graduate
129.8,135.0,1,1,1,0,1,1,6,6,12.666666666666666,1,Dropout
158.0,130.0,1,37,37,0,2,1,6,4,13.5,0,Dropout
115.0,108.0,1,38,38,1,1,1,6,0,0.0,0,Dropout
152.4,140.0,3,19,19,0,2,1,5,5,12.0,1,Graduate
110.2,120.0,1,1,19,0,1,1,7,7,12.228571428571428,1,Graduate
113.5,117.0,1,1,38,1,1,1,5,4,11.5,1,Graduate
144.4,151.0,1,19,1,1,1,1,6,6,15.375,1,Graduate
100.0,133.1,19,1,5,0,1,1,8,7,12.614285714285714,1,Graduate
126.3,130.0,39,38,38,1,1,1,6,5,12.2,1,Graduate
115.9,125.0,1,19,38,0,1,1,6,4,11.75,1,Graduate
112.3,121.0,1,1,38,0,1,1,16,13,10.923076923076923,1,Graduate
127.0,141.0,1,1,19,0,1,1,6,5,12.4,1,Graduate
120.0,130.0,1,19,19,0,1,1,6,0,0.0,1,Dropout
180.0,180.0,39,1,3,0,1,1,6,6,15.833333333333334,1,Graduate
115.8,127.0,1,1,19,1,1,1,6,6,12.571428571428571,1,Graduate
136.5,126.0,1,37,37,1,1,1,5,3,12.0,1,Graduate
129.0,143.0,1,3,3,1,1,1,7,7,13.3625,1,Graduate
137.6,144.0,1,3,3,1,1,13,5,5,15.4,1,Graduate
129.5,126.0,1,37,38,1,1,1,6,5,12.2,0,Dropout
129.1,140.0,39,38,38,1,1,1,11,11,12.818181818181818,1,Graduate
130.2,148.0,1,1,19,1,1,1,7,0,0.0,1,Dropout
134.3,100.0,1,19,37,1,1,1,17,17,13.394736842105264,1,Graduate
138.4,151.0,1,37,1,1,1,1,6,6,14.25,1,Graduate
120.0,120.0,1,37,38,1,1,1,11,9,13.444444444444445,1,Dropout
123.5,135.0,1,1,19,1,1,1,7,7,12.285714285714286,1,Graduate
116.1,121.0,1,19,19,1,1,1,6,6,11.666666666666666,1,Graduate
110.8,116.0,1,38,38,1,1,1,6,6,12.166666666666666,1,Graduate
142.8,147.0,1,37,37,1,1,1,6,2,10.0,1,Dropout
155.5,160.0,1,1,19,1,1,1,6,6,14.0,1,Graduate
163.5,100.0,19,37,37,0,2,1,6,1,15.0,0,Dropout
161.9,151.0,1,3,3,1,1,41,0,0,0.0,1,Graduate
123.3,124.0,1,19,38,1,1,41,6,6,10.833333333333334,1,Graduate
137.5,140.0,39,1,1,0,1,41,6,6,13.142857142857142,1,Graduate
166.6,170.0,1,1,1,0,1,1,5,5,14.4,0,Dropout
103.5,133.1,19,37,37,0,4,1,6,0,0.0,0,Dropout
110.0,133.1,19,37,37,0,4,1,12,7,12.0,1,Graduate
128.2,100.0,1,37,37,0,2,1,10,9,12.2,1,Graduate
137.7,120.0,39,37,37,1,1,1,3,3,12.333333333333334,0,Dropout
128.8,133.0,1,38,19,1,1,1,7,7,11.8375,1,Graduate
170.0,120.0,1,37,1,0,3,1,5,5,11.8,1,Graduate
116.4,133.1,19,37,37,0,4,1,5,0,0.0,0,Dropout
100.9,133.1,19,37,38,0,4,1,6,0,0.0,1,Dropout
136.0,133.1,1,37,37,0,2,1,19,19,12.68421052631579,1,Graduate
100.0,100.0,1,38,37,0,1,41,7,3,11.25,0,Dropout
157.0,133.1,19,2,1,1,2,1,5,4,14.0,1,Graduate
152.1,143.0,1,3,1,1,1,1,5,4,13.333333333333334,1,Dropout
162.9,165.0,1,37,37,1,2,1,6,6,13.666666666666666,1,Graduate
140.0,140.0,39,1,38,1,1,1,6,5,12.6,1,Graduate
146.5,140.0,1,37,38,0,1,1,5,3,17.333333333333332,1,Dropout
128.0,133.1,19,37,19,0,2,1,5,3,14.0,1,Dropout
190.0,190.0,4,5,5,1,1,1,4,4,13.875,1,Dropout
133.2,120.0,1,37,37,1,2,1,5,0,0.0,1,Dropout
124.3,100.0,12,37,37,0,1,1,9,9,13.11111111111111,1,Graduate
138.1,120.0,1,37,37,0,5,1,5,5,13.0,1,Dropout
144.3,133.1,1,19,1,0,2,1,10,10,12.5,1,Graduate
140.0,150.0,1,37,37,0,2,1,18,18,14.11111111111111,1,Graduate
148.3,120.0,1,1,19,0,2,1,11,11,14.727272727272728,1,Graduate
96.0,133.1,1,37,11,0,1,1,6,0,0.0,0,Dropout
121.7,133.1,19,38,38,1,2,1,5,0,0.0,1,Dropout
160.0,100.0,1,37,37,0,1,1,5,0,0.0,0,Dropout
110.3,133.1,1,37,37,0,2,1,5,4,13.5,1,Graduate
129.0,143.0,1,3,3,0,1,1,8,7,13.105714285714283,1,Graduate
150.0,120.0,1,37,37,0,2,1,5,5,13.5,1,Graduate
100.0,161.0,1,19,37,0,1,1,13,13,11.846153846153848,1,Graduate
107.5,133.1,9,34,36,0,1,1,5,0,0.0,1,Dropout
170.0,140.0,1,2,1,0,4,1,6,3,14.333333333333334,0,Dropout
140.0,133.1,19,38,38,0,1,1,10,6,12.666666666666666,1,Dropout
170.0,156.0,1,19,38,1,1,1,0,0,0.0,1,Graduate
115.5,140.0,1,37,37,0,1,1,6,1,11.0,0,Dropout
130.0,130.0,3,37,26,0,1,1,5,0,0.0,0,Dropout
140.0,140.0,3,37,38,0,4,1,7,7,15.2,1,Graduate
126.6,140.0,1,12,5,0,1,1,6,6,14.428571428571429,1,Graduate
143.2,133.1,1,37,37,0,1,1,5,0,0.0,1,Dropout
131.4,131.0,1,19,1,1,1,41,0,0,0.0,1,Graduate
118.3,120.0,1,19,37,0,1,1,6,5,12.166666666666666,0,Dropout
140.0,140.0,39,2,1,0,1,1,6,5,12.142857142857142,1,Graduate
124.7,132.0,1,1,19,1,1,1,6,6,12.0,1,Graduate
140.0,130.0,1,19,37,0,2,1,5,3,11.666666666666666,1,Graduate
150.0,140.0,1,37,37,1,4,1,6,0,0.0,1,Dropout
115.6,110.0,1,3,3,1,1,1,6,6,11.875,1,Graduate
123.4,130.0,1,37,37,1,1,1,6,2,10.0,1,Dropout
117.1,158.0,1,1,19,1,1,1,7,6,13.833333333333334,1,Dropout
113.9,124.0,1,19,19,1,1,1,6,0,0.0,1,Dropout
128.7,136.0,1,3,3,0,1,1,6,6,14.428571428571429,1,Graduate
132.9,142.0,1,3,3,1,1,1,7,5,14.2,1,Dropout
123.0,150.0,1,1,19,0,1,1,5,4,11.5,1,Dropout
129.8,120.0,12,1,1,1,1,1,6,5,13.0,1,Graduate
156.1,149.0,1,1,1,1,2,1,6,0,0.0,0,Dropout
120.0,130.0,39,1,19,1,1,1,6,3,11.333333333333334,0,Dropout
117.2,110.0,1,38,38,1,1,25,18,18,12.5,1,Graduate
107.0,133.1,6,1,1,1,1,1,5,0,0.0,1,Dropout
128.4,134.0,1,1,1,1,1,1,7,7,13.471428571428572,1,Graduate
123.4,130.0,1,38,37,1,1,1,5,4,11.75,1,Graduate
126.7,141.0,1,37,37,1,1,1,6,6,13.333333333333334,1,Graduate
123.0,123.0,1,37,37,1,1,1,8,8,13.105,1,Graduate
137.2,133.1,19,19,37,0,2,1,5,0,0.0,0,Dropout
125.9,122.0,1,37,37,1,1,1,6,6,15.5,1,Graduate
138.0,132.0,1,1,19,1,1,1,0,0,0.0,0,Dropout
128.2,133.1,1,1,1,0,1,41,6,4,11.25,0,Dropout
126.5,130.0,1,37,2,1,1,1,15,12,11.0,0,Dropout
112.4,111.0,1,1,1,1,1,1,6,6,12.333333333333334,1,Graduate
109.0,133.1,1,37,37,1,2,1,9,8,11.375,1,Graduate
100.0,125.0,1,3,3,0,1,1,18,18,12.22222222222222,1,Graduate
120.0,100.0,19,37,37,1,2,1,9,9,12.0,1,Graduate
154.0,150.0,39,1,1,0,2,1,16,16,14.125,1,Graduate
100.0,133.1,40,1,37,0,1,1,9,9,12.333333333333334,1,Graduate
162.5,133.1,1,37,37,0,2,1,9,9,14.333333333333334,1,Graduate
134.1,132.0,1,19,19,1,1,1,6,6,15.166666666666666,1,Graduate
133.0,134.0,1,1,1,1,1,1,6,6,15.142857142857142,1,Graduate
119.0,126.0,1,1,19,1,1,1,6,0,0.0,1,Dropout
129.4,129.0,1,38,1,1,1,1,6,6,12.333333333333334,1,Graduate
140.0,140.0,39,1,1,1,1,1,6,6,12.0,1,Dropout
162.0,162.0,1,2,1,0,1,1,6,6,15.0,1,Graduate
131.6,148.0,1,3,2,1,1,1,12,8,13.875,1,Dropout
117.4,123.0,1,1,19,1,1,1,6,6,12.5,1,Graduate
137.8,150.0,1,38,38,1,1,1,6,6,15.0,1,Graduate
106.7,113.0,1,1,1,1,1,1,6,2,11.666666666666666,1,Dropout
156.9,152.0,1,19,37,0,1,1,7,7,14.668,1,Graduate
124.8,130.0,1,1,34,1,1,1,6,5,12.8,1,Graduate
115.1,121.0,1,1,1,1,1,1,6,6,10.833333333333334,1,Graduate
146.7,153.0,1,3,3,1,1,1,6,6,13.666666666666666,1,Graduate
132.8,148.0,1,3,1,0,1,1,8,7,14.537142857142856,1,Graduate
159.1,143.0,1,37,37,0,1,1,5,5,14.4,1,Dropout
137.6,147.0,1,19,1,1,1,1,0,0,0.0,1,Graduate
124.0,138.0,1,1,19,0,1,1,6,6,13.166666666666666,1,Graduate
149.0,120.0,1,3,3,0,1,1,6,2,11.5,0,Dropout
129.6,145.0,1,1,40,0,1,1,6,6,11.333333333333334,1,Graduate
110.0,118.0,1,3,1,1,1,1,6,6,12.0,1,Graduate
116.1,121.0,1,19,19,0,1,1,6,6,13.166666666666666,1,Graduate
133.3,135.0,1,38,38,1,1,1,6,6,14.833333333333334,1,Graduate
144.3,140.0,1,1,1,1,1,1,7,7,13.0,1,Graduate
133.6,145.0,1,1,1,1,1,1,7,7,13.087142857142856,1,Graduate
123.2,133.0,1,1,37,1,1,1,6,6,13.333333333333334,1,Graduate
110.0,117.0,1,19,1,1,1,1,6,0,0.0,0,Dropout
118.0,125.0,1,19,19,1,1,1,5,5,13.6,1,Graduate
128.4,141.0,1,38,38,1,1,1,6,6,15.5,1,Graduate
113.6,122.0,1,1,3,0,1,1,7,7,13.857142857142858,1,Graduate
146.9,142.0,1,1,38,1,1,1,6,6,13.0,1,Graduate
129.7,143.0,1,1,3,1,1,1,4,0,0.0,1,Dropout
109.1,115.0,1,1,1,1,1,1,6,0,0.0,0,Dropout
107.1,112.0,1,19,38,1,1,1,7,7,12.142857142857142,1,Graduate
129.2,135.0,1,19,38,0,1,1,7,7,14.145714285714286,1,Graduate
154.1,162.0,1,3,4,0,1,1,7,7,14.45,1,Graduate
147.2,143.0,1,19,3,0,1,1,7,7,15.714285714285714,1,Graduate
120.8,125.0,1,1,1,1,1,1,6,6,14.5,1,Graduate
121.3,123.0,1,34,37,1,1,1,6,6,12.833333333333334,1,Graduate
127.0,142.0,1,19,19,1,1,1,5,5,12.0,1,Graduate
151.6,147.0,1,12,19,1,1,1,0,0,0.0,1,Graduate
106.0,133.1,1,19,19,1,1,1,6,6,12.571428571428571,1,Graduate
111.6,114.0,1,1,1,1,1,1,6,6,12.5,1,Graduate
117.3,125.0,1,1,3,1,1,1,6,6,14.0,1,Graduate
121.4,127.0,1,1,1,1,1,1,7,7,11.571428571428571,1,Dropout
126.1,132.0,1,1,3,1,1,1,6,6,15.833333333333334,1,Graduate
137.0,148.0,1,19,19,1,1,1,8,8,14.25,1,Graduate
120.8,139.0,1,3,19,0,1,1,6,0,0.0,1,Dropout
128.7,136.0,1,39,3,1,1,1,6,6,11.666666666666666,1,Dropout
118.0,133.1,9,34,34,0,1,1,6,0,0.0,1,Dropout
160.0,130.0,1,37,37,0,2,1,6,2,12.0,1,Dropout
150.0,110.0,1,37,37,1,2,1,5,0,0.0,1,Dropout
125.4,138.0,1,3,3,1,1,1,5,3,13.333333333333334,1,Dropout
150.0,150.0,39,3,1,0,1,1,5,0,0.0,0,Dropout
114.5,125.0,1,38,1,1,1,1,5,5,13.8,1,Graduate
107.0,108.0,1,3,3,0,1,41,5,0,0.0,0,Dropout
120.0,133.1,1,3,34,0,1,1,5,0,0.0,0,Dropout
134.8,147.0,1,37,38,1,1,1,7,6,14.016666666666666,1,Graduate
133.6,143.0,1,38,34,1,1,1,6,5,11.4,1,Graduate
129.0,115.0,1,37,37,1,1,1,0,0,0.0,0,Dropout
128.4,160.0,1,1,1,0,2,1,5,5,10.4,1,Graduate
122.2,118.0,1,19,19,0,1,1,5,3,10.666666666666666,1,Graduate
129.9,143.0,1,1,19,0,1,1,7,7,13.914285714285713,1,Graduate
126.2,133.0,1,3,3,1,1,1,7,7,13.761111111111113,1,Graduate
149.0,164.0,1,19,19,1,1,1,6,6,13.857142857142858,1,Graduate
120.0,133.1,1,1,19,0,2,1,8,7,13.842857142857143,1,Graduate
128.1,140.0,1,1,39,1,1,1,6,5,11.8,1,Dropout
141.7,127.0,1,1,19,1,1,1,6,6,12.666666666666666,1,Dropout
130.0,133.1,12,37,1,0,1,1,6,0,0.0,1,Dropout
113.3,115.0,1,19,37,1,1,1,5,0,0.0,1,Dropout
105.9,108.0,1,34,38,0,1,1,6,4,10.75,1,Dropout
122.7,136.0,1,1,2,1,1,1,5,5,12.6,1,Dropout
120.0,133.1,12,19,38,1,1,1,5,0,0.0,0,Dropout
119.8,120.0,39,1,19,0,1,1,7,2,12.0,1,Dropout
122.9,133.1,1,38,19,0,1,1,6,3,14.0,0,Dropout
160.0,160.0,39,1,1,1,1,1,6,6,14.0,0,Dropout
125.2,128.0,1,1,1,1,1,1,7,7,14.682857142857143,1,Graduate
143.4,130.0,3,1,38,0,1,1,3,0,0.0,1,Dropout
96.7,133.1,19,37,38,0,1,1,5,0,0.0,1,Dropout
126.9,137.0,1,19,19,0,1,1,6,6,13.857142857142858,1,Graduate
143.1,163.0,1,19,1,0,1,1,0,0,0.0,1,Graduate
114.5,125.0,1,1,1,0,1,1,6,6,13.142857142857142,1,Graduate
140.0,120.0,1,34,34,1,2,1,5,1,18.0,1,Dropout
113.7,150.0,1,19,19,0,1,1,15,13,11.461538461538462,1,Graduate
143.5,148.0,1,1,19,0,1,1,6,5,15.0,1,Graduate
126.8,138.0,1,38,38,0,1,1,7,7,14.244444444444444,1,Graduate
115.2,119.0,1,38,19,0,1,1,6,4,11.5,1,Dropout
100.0,130.0,1,19,19,0,1,1,7,2,10.0,1,Dropout
121.4,135.0,1,19,19,0,1,1,5,3,12.333333333333334,1,Graduate
120.0,120.0,39,19,1,1,1,1,7,5,12.2,1,Dropout
129.9,126.0,1,38,38,1,1,1,6,6,13.666666666666666,1,Graduate
151.1,149.0,1,3,2,1,1,1,0,0,0.0,1,Graduate
120.0,110.0,1,19,37,0,1,1,6,1,11.0,0,Dropout
130.0,133.1,1,37,37,0,1,1,6,3,13.0,0,Dropout
119.0,127.0,1,2,38,1,1,1,8,7,12.599999999999998,1,Graduate
122.0,120.0,6,34,34,1,1,1,10,10,12.2,1,Graduate
129.7,136.0,1,38,14,1,1,1,6,6,13.166666666666666,1,Graduate
112.5,110.0,1,37,37,1,1,1,7,6,11.0,1,Graduate
136.0,136.0,1,19,19,0,1,1,7,7,14.014285714285714,1,Graduate
133.1,145.0,1,38,38,0,1,1,6,4,13.0,1,Graduate
151.3,159.0,1,1,19,1,1,1,6,6,14.0,1,Graduate
133.3,147.0,1,37,38,0,1,1,0,0,0.0,0,Dropout
130.8,150.0,1,37,37,1,1,1,8,7,14.428571428571429,1,Graduate
140.0,140.0,3,37,12,0,1,1,5,0,0.0,0,Dropout
150.0,150.0,39,1,1,1,1,1,18,18,11.833333333333334,1,Graduate
130.0,130.0,39,1,37,0,2,1,5,3,11.333333333333334,0,Dropout
125.3,120.0,1,37,37,0,1,1,6,6,12.5,1,Graduate
124.0,130.0,39,19,37,1,1,1,12,12,13.333333333333334,1,Graduate
124.4,128.0,1,19,19,0,1,1,6,6,13.0,1,Graduate
107.7,114.0,1,19,19,0,1,1,5,2,10.0,1,Dropout
110.0,118.0,1,38,38,0,1,1,6,6,11.428571428571429,1,Graduate
130.0,130.0,3,37,38,1,1,1,8,8,12.8875,1,Graduate
138.8,145.0,1,37,1,1,1,1,7,6,12.95,1,Graduate
126.3,121.0,1,19,19,1,1,1,5,1,10.0,1,Dropout
114.5,114.0,1,1,1,1,1,1,7,7,13.094285714285714,1,Graduate
116.5,127.0,1,1,1,1,1,1,6,0,0.0,1,Dropout
128.6,145.0,1,19,38,1,1,1,6,5,11.714285714285714,1,Graduate
134.6,150.0,1,38,19,0,1,1,0,0,0.0,1,Dropout
146.8,145.0,1,37,37,0,1,1,6,6,13.166666666666666,1,Graduate
135.7,128.0,1,19,1,1,1,1,5,4,12.75,1,Graduate
120.0,140.0,1,37,37,0,2,1,5,5,10.6,0,Dropout
138.0,130.0,1,37,37,0,4,1,6,5,11.2,1,Graduate
135.5,140.0,1,37,37,0,1,1,7,0,0.0,1,Dropout
120.0,120.0,1,19,19,1,1,26,6,6,13.0,1,Graduate
111.7,147.0,1,34,34,1,2,1,5,0,0.0,1,Dropout
